"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"7669","fl7955","fl7955-4",1,1,0,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"91513","fl7955","fl7955-5",0,1,0,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"1691610","fl7956","fl7956-1",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"3878","fl7956","fl7956-2",0,1,0,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"69861","fl7956","fl7956-3",1,0,0,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"47011","fl7957","fl7957-1",1,0,1,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"46815","fl7958","fl7958-1",1,1,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"21312","fl7958","fl7958-2",0,0,1,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"4891510","fl7958","fl7958-3",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"62215","fl7958","fl7958-4",1,0,1,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"53511","fl7958","fl7958-5",0,1,1,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"4245","fl7958","fl7958-6",1,1,1,0,0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"82411","fl7959","fl7959-1",1,1,1,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"445910","fl7959","fl7959-2",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"2589","fl7959","fl7959-3",1,0,0,0,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"62613","fl7960","fl7960-1",1,0,0,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"76211","fl7960","fl7960-2",1,0,0,1,1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"94010","fl7961","fl7961-1",1,1,0,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"8857","fl7961","fl7961-2",0,0,1,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"70716","fl7961","fl7961-3",0,1,0,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"65701","fl7961","fl7961-4",0,0,0,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"7511310","fl7961","fl7961-5",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"52215","fl7961","fl7961-6",1,0,0,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"71713","fl7962","fl7962-1",0,0,1,1,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"64411","fl7962","fl7962-2",1,1,0,0,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"90015","fl7962","fl7962-3",1,1,0,0,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"91310","fl7962","fl7962-4",0,0,0,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"7938","fl7962","fl7962-5",0,1,1,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"47213","fl7963","fl7963-1",1,1,1,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"92811","fl7963","fl7963-2",1,1,1,1,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"4828","fl7963","fl7963-3",1,1,1,1,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"3777","fl7964","fl7964-1",0,0,0,1,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"24414","fl7964","fl7964-2",1,1,0,0,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"11813","fl7964","fl7964-3",1,0,1,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"69871","fl7964","fl7964-4",1,0,0,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"3550","fl7964","fl7964-5",0,1,0,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"1098","fl7964","fl7964-6",0,0,1,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"81391","fl7964","fl7964-7",0,0,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"4471110","fl7965","fl7965-1",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"89412","fl7966","fl7966-1",1,0,1,1,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"69881","fl7966","fl7966-2",1,0,0,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"9498","fl7966","fl7966-3",0,0,1,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"36011","fl7966","fl7966-4",1,1,1,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"41901","fl7966","fl7966-5",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"56115","fl7967","fl7967-1",0,0,0,0,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"90710","fl7967","fl7967-2",0,1,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"584810","fl7967","fl7967-3",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"90711","fl7968","fl7968-1",0,1,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"52912","fl7968","fl7968-2",0,0,0,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"21411","fl7968","fl7968-3",1,0,1,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"4357","fl7968","fl7968-4",0,1,0,0,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"9838","fl7968","fl7968-5",0,1,1,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"24415","fl7968","fl7968-6",1,1,0,0,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"40314","fl7969","fl7969-1",0,1,0,0,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"81819","fl7969","fl7969-2",1,0,0,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"94214","fl7969","fl7969-3",1,0,1,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"88216","fl7969","fl7969-4",1,0,0,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"31717","fl7969","fl7969-5",0,0,1,1,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"44320","fl7969","fl7969-6",0,1,0,1,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"52913","fl7970","fl7970-1",0,0,0,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"93014","fl7970","fl7970-2",1,0,0,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"14414","fl7970","fl7970-3",1,1,1,1,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"99216","fl7970","fl7970-4",1,1,1,1,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"80111","fl7971","fl7971-1",0,0,0,0,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"4131410","fl7971","fl7971-2",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"59016","fl7971","fl7971-3",1,0,1,1,0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"102216","fl7971","fl7971-4",1,0,1,1,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"8328","fl7971","fl7971-5",1,1,1,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"33112","fl7971","fl7971-6",0,1,0,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"1807","fl7972","fl7972-1",1,1,0,0,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"7567","fl7972","fl7972-2",1,1,0,0,1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"1009510","fl7972","fl7972-3",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"582910","fl7972","fl7972-4",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"84016","fl7972","fl7972-5",1,1,1,0,0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"37317","fl7973","fl7973-1",0,0,1,0,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"55014","fl7973","fl7973-2",1,0,1,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"6331310","fl7973","fl7973-3",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"46518","fl7974","fl7974-1",0,0,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"28412","fl7974","fl7974-2",1,1,0,1,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"51414","fl7974","fl7974-3",1,0,0,0,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"28014","fl7975","fl7975-1",1,1,1,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"95113","fl7976","fl7976-1",0,1,1,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"82513","fl7976","fl7976-2",0,0,0,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"52216","fl7977","fl7977-1",1,0,0,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"21981","fl7977","fl7977-2",0,1,0,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"42612","fl7977","fl7977-3",1,0,0,1,0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"83116","fl7977","fl7977-4",0,1,1,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"651181","fl7977","fl7977-5",0,1,0,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"48013","fl7977","fl7977-6",1,1,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"8268","fl7978","fl7978-1",1,0,0,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"55312","fl7978","fl7978-2",0,0,0,1,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"36113","fl7978","fl7978-3",0,0,0,1,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"87121","fl7978","fl7978-4",0,1,1,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"8250","fl7978","fl7978-5",1,0,0,0,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"21211","fl7978","fl7978-6",1,1,0,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"49412","fl7979","fl7979-1",1,0,1,1,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"80214","fl7979","fl7979-2",1,0,0,0,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"65611","fl7979","fl7979-3",1,1,1,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"51100","fl7979","fl7979-4",0,1,0,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"2540","fl7979","fl7979-5",0,0,0,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"41116","fl7979","fl7979-6",0,1,0,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"4420","fl7980","fl7980-1",1,1,0,1,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"81117","fl7980","fl7980-2",0,1,0,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"66301","fl7980","fl7980-3",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"37318","fl7980","fl7980-4",0,0,1,0,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"29717","fl7981","fl7981-1",0,0,0,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"51012","fl7982","fl7982-1",1,0,1,1,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"7491410","fl7983","fl7983-1",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"12616","fl7983","fl7983-2",1,0,1,1,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"691141","fl7983","fl7983-3",0,1,0,0,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"100311","fl7983","fl7983-4",0,1,0,1,0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"86215","fl7983","fl7983-5",1,0,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"13118","fl7983","fl7983-6",0,1,0,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"9058","fl7984","fl7984-1",0,0,0,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"5801010","fl7984","fl7984-2",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"2879","fl7985","fl7985-1",1,1,0,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"49413","fl7985","fl7985-2",1,0,1,1,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"56116","fl7985","fl7985-3",0,0,0,0,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"1468","fl7985","fl7985-4",1,0,0,0,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"96113","fl7986","fl7986-1",0,0,0,0,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"54613","fl7986","fl7986-2",1,0,0,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"2388","fl7987","fl7987-1",1,0,1,1,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"19514","fl7988","fl7988-1",0,1,0,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"37114","fl7988","fl7988-2",0,1,0,0,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"62614","fl7988","fl7988-3",1,0,0,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"14114","fl7989","fl7989-1",0,0,1,1,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"56210","fl7989","fl7989-2",1,0,0,0,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"2466","fl7989","fl7989-3",1,0,1,0,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"32210","fl7989","fl7989-4",1,0,0,0,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"27711","fl7989","fl7989-5",0,0,1,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"61611","fl7989","fl7989-6",1,1,1,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"2699","fl7989","fl7989-7",0,0,1,1,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"61215","fl7990","fl7990-1",1,1,0,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"69512","fl7990","fl7990-2",0,1,1,0,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"33312","fl7990","fl7990-3",0,0,1,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"62912","fl7990","fl7990-4",0,0,1,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"59213","fl7990","fl7990-5",1,1,1,1,0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"8597","fl7991","fl7991-1",0,1,0,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"2550","fl7991","fl7991-2",0,0,0,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"21401","fl7991","fl7991-3",0,0,1,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"33013","fl7992","fl7992-1",1,0,0,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"2591410","fl7992","fl7992-2",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Not Haspel-ok"
"86317","fl7992","fl7992-3",0,1,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"68741","fl7992","fl7992-4",0,1,1,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"36212","fl7992","fl7992-5",1,0,0,1,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"493910","fl7993","fl7993-1",0,0,0,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"96311","fl7993","fl7993-2",0,1,0,0,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"67791","fl7993","fl7993-3",0,0,1,0,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"81691","fl7994","fl7994-1",1,1,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"3296","fl7994","fl7994-2",0,0,0,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"91815","fl7994","fl7994-3",1,0,1,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"13614","fl7994","fl7994-4",1,1,1,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"89713","fl7994","fl7994-5",0,0,0,0,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"5479","fl7994","fl7994-6",0,1,0,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"78615","fl7994","fl7994-7",1,0,0,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"66313","fl7995","fl7995-1",0,1,1,0,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"323410","fl7995","fl7995-2",0,1,0,0,0,0,1,0,1,0,"Haspel-ok","Not Haspel-ok"
"255810","fl7996","fl7996-1",0,0,0,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"4784","fl7996","fl7996-2",1,0,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"99414","fl7996","fl7996-3",1,0,0,0,0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"87611","fl7996","fl7996-4",1,1,0,1,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"5450","fl7997","fl7997-1",1,0,1,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"40410","fl7997","fl7997-2",1,1,0,0,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"78416","fl7997","fl7997-3",1,1,1,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"68817","fl7998","fl7998-1",1,1,1,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"4451010","fl7998","fl7998-2",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"4678","fl7998","fl7998-3",0,1,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"1211310","fl7998","fl7998-4",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"9785","fl7998","fl7998-5",1,0,0,0,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"9830","fl7998","fl7998-6",1,0,0,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"78616","fl7998","fl7998-7",1,0,0,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"33815","fl7999","fl7999-1",1,0,0,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"77013","fl8000","fl8000-1",1,0,0,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"21712","fl8001","fl8001-1",0,0,0,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"26713","fl8001","fl8001-2",0,1,0,1,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"5111810","fl8001","fl8001-3",0,1,1,1,1,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"632131","fl8001","fl8001-4",1,1,1,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"33613","fl8002","fl8002-1",1,1,1,1,0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"611181","fl8002","fl8002-2",0,1,0,0,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"68613","fl8002","fl8002-3",1,0,1,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"7531210","fl8002","fl8002-4",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"4749","fl8002","fl8002-5",1,0,0,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"74112","fl8002","fl8002-6",0,0,1,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"94713","fl8002","fl8002-7",0,1,0,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"4331010","fl8003","fl8003-1",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"35513","fl8004","fl8004-1",0,1,0,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"50217","fl8004","fl8004-2",1,0,1,0,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"1557","fl8004","fl8004-3",0,1,0,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"3999","fl8004","fl8004-4",0,1,1,1,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"691151","fl8004","fl8004-5",0,1,0,0,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"54917","fl8004","fl8004-6",0,0,1,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"42091","fl8005","fl8005-1",1,1,0,0,0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"1657","fl8005","fl8005-2",0,0,1,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"7067","fl8005","fl8005-3",1,0,0,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"7611510","fl8005","fl8005-4",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"38815","fl8005","fl8005-5",1,1,0,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"2756","fl8006","fl8006-1",0,1,0,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"2658","fl8006","fl8006-2",0,0,0,1,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"7670","fl8007","fl8007-1",1,1,0,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"6089","fl8008","fl8008-1",1,1,1,1,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"66516","fl8008","fl8008-2",0,0,0,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"28313","fl8008","fl8008-3",0,1,0,1,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"53312","fl8008","fl8008-4",0,0,1,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"31501","fl8008","fl8008-5",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"28120","fl8008","fl8008-6",0,0,0,1,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"80411","fl8008","fl8008-7",1,1,0,0,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"59119","fl8009","fl8009-1",0,1,1,1,0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"86117","fl8009","fl8009-2",0,0,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"67311","fl8009","fl8009-3",0,0,0,0,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"40213","fl8009","fl8009-4",1,0,0,0,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"20315","fl8009","fl8009-5",0,1,0,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"1080","fl8009","fl8009-6",1,0,0,1,0,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"153810","fl8009","fl8009-7",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"23514","fl8010","fl8010-1",0,1,0,1,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"8269","fl8010","fl8010-2",1,0,0,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"2930","fl8010","fl8010-3",0,0,1,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"1891210","fl8011","fl8011-1",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"71911","fl8011","fl8011-2",0,1,1,1,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"95811","fl8011","fl8011-3",1,0,1,1,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"96711","fl8011","fl8011-4",0,1,1,0,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"45310","fl8012","fl8012-1",0,0,1,0,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"4650","fl8012","fl8012-2",1,0,1,1,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"71912","fl8012","fl8012-3",0,1,1,1,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"41411","fl8012","fl8012-4",1,0,1,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"81591","fl8013","fl8013-1",0,1,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"92911","fl8013","fl8013-2",0,0,0,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"33710","fl8014","fl8014-1",0,0,0,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"5640","fl8014","fl8014-2",1,1,1,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"4931010","fl8014","fl8014-3",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"91015","fl8014","fl8014-4",1,0,1,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"4679","fl8014","fl8014-5",0,1,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"3947","fl8014","fl8014-6",1,0,0,1,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"16810","fl8015","fl8015-1",1,1,1,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"21814","fl8015","fl8015-2",1,0,0,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"7068","fl8015","fl8015-3",1,0,0,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"7058","fl8016","fl8016-1",0,0,0,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"3778","fl8016","fl8016-2",0,0,0,1,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"17010","fl8016","fl8016-3",1,0,0,1,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"5069","fl8016","fl8016-4",1,0,0,1,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"81412","fl8016","fl8016-5",1,0,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"38310","fl8016","fl8016-6",0,1,1,1,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"88016","fl8017","fl8017-1",1,1,1,1,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"323510","fl8017","fl8017-2",1,1,1,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"65412","fl8017","fl8017-3",1,0,1,1,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"25014","fl8017","fl8017-4",1,0,0,1,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"5657","fl8017","fl8017-5",0,0,1,0,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"3940","fl8017","fl8017-6",0,1,1,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"60115","fl8018","fl8018-1",0,0,0,1,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
